genre,track,song name,artists,lyrics
disco,disco.00036.wav,Reaching For The Best,Brenda Reid,"
I break free through the sky and let the fever speak.
I glitter through the street and let the hook speak.
I pulse through the rain and let the smile speak.
Tonight we break free, tomorrow we pulse, but the hook stays.
A bright hands keeps time with the midnight city.
Tonight we shine, tomorrow we ignite, but the fever stays.
I glitter through the sun and let the fever speak.
In the groove, my hook starts to move."
disco,disco.00037.wav,Que Sera Mi Vida,The Gibson Brothers,"
In the mirrorball, my hands starts to break free.
No more synth, just heavy fever in the sky.
In the sparkle, my steps starts to float.
I pulse through the sun and let the hands speak.
I float through the window and let the hook speak.
No more smile, just wild steps in the road.
In the strobe, my steps starts to spin.
Hold me close as the groove turns and the synth break free."
disco,disco.00038.wav,I Am What I Am,Gloria Gaynor,"
No more fever, just restless smile in the window.
Tonight we move, tomorrow we move, but the steps stays.
No more light, just electric light in the night.
Hold me close as the dancefloor turns and the hook move.
Tonight we spin, tomorrow we glitter, but the steps stays.
Tonight we break free, tomorrow we move, but the synth stays.
In the mirrorball, my beat starts to pulse.
A heavy fever keeps time with the midnight city."
disco,disco.00039.wav,I Can't Leave You Alone,George McCrae,"
I move through the road and let the hands speak.
In the rhythm, my fever starts to break free.
Tonight we move, tomorrow we shine, but the steps stays.
No more fever, just broken smile in the river.
Tonight we float, tomorrow we move, but the light stays.
No more smile, just electric steps in the street.
Tonight we glitter, tomorrow we ignite, but the hook stays.
No more light, just lonely synth in the room."
disco,disco.00040.wav,Stress,David Christie,"
In the neon heat, my synth starts to float.
In the neon heat, my smile starts to glitter.
I spin through the window and let the hook speak.
Hold me close as the groove turns and the hook ignite.
Hold me close as the strobe turns and the hands shine.
I shine through the rain and let the hook speak.
In the dancefloor, my synth starts to move.
In the rhythm, my hands starts to move."
disco,disco.00041.wav,Always and Forever,Heatwave,"
No more hands, just broken hook in the river.
I ignite through the river and let the hands speak.
In the groove, my light starts to spin.
Hold me close as the dancefloor turns and the fever ignite.
A quiet hands keeps time with the groove.
No more smile, just electric hands in the corner.
Tonight we glitter, tomorrow we move, but the fever stays.
Tonight we ignite, tomorrow we shine, but the steps stays."
disco,disco.00042.wav,I Wanna Dance Wit' Choo,Disco-Tex and the Sex-O-Lettes,"
Tonight we glitter, tomorrow we glitter, but the steps stays.
Hold me close as the groove turns and the steps spin.
A restless light keeps time with the sparkle.
A heavy smile keeps time with the mirrorball.
No more hook, just electric fever in the rain.
No more steps, just soft hook in the corner.
No more light, just golden steps in the night.
In the dancefloor, my light starts to move."
disco,disco.00043.wav,Satisfaction Guaranteed,Harold Melvin & the Blue Notes,"
A golden synth keeps time with the sparkle.
No more synth, just electric light in the sky.
A soft steps keeps time with the midnight city.
In the rhythm, my smile starts to spin.
Hold me close as the neon heat turns and the hands break free.
A soft synth keeps time with the dancefloor.
A soft light keeps time with the midnight city.
Hold me close as the rhythm turns and the smile float."
disco,disco.00044.wav,Hands Up (Give Me Your Heart),Ottawan,"
I move through the river and let the hands speak.
No more hands, just broken fever in the river.
In the midnight city, my smile starts to ignite.
In the neon heat, my synth starts to float.
A quiet steps keeps time with the neon heat.
Tonight we ignite, tomorrow we move, but the light stays.
Hold me close as the strobe turns and the hook pulse.
I break free through the rain and let the beat speak."
disco,disco.00045.wav,D.i.s.c.o.,Ottawan,"
A bright synth keeps time with the midnight city.
A wild fever keeps time with the midnight city.
A quiet beat keeps time with the strobe.
No more hook, just bright light in the river.
Hold me close as the sparkle turns and the beat glitter.
I move through the night and let the fever speak.
No more smile, just electric hands in the sky.
In the neon heat, my steps starts to move."
disco,disco.00046.wav,Hot Stuff,Donna Summer,"
Tonight we glitter, tomorrow we move, but the synth stays.
In the rhythm, my hook starts to spin.
A heavy smile keeps time with the midnight city.
In the groove, my fever starts to ignite.
Hold me close as the neon heat turns and the light shine.
In the rhythm, my hook starts to float.
I spin through the room and let the hook speak.
I float through the river and let the hook speak."
disco,disco.00047.wav,No More Tears (Enough Is Enough),Barbra Streisand; Donna Summer,"
Tonight we ignite, tomorrow we float, but the hands stays.
Hold me close as the strobe turns and the smile glitter.
Hold me close as the rhythm turns and the light glitter.
Hold me close as the sparkle turns and the steps ignite.
No more smile, just wild light in the corner.
I glitter through the sun and let the beat speak.
Tonight we shine, tomorrow we spin, but the hook stays.
In the dancefloor, my smile starts to ignite."
disco,disco.00048.wav,Kung Fu Fighting,Carl Douglas,"
In the neon heat, my hands starts to pulse.
No more hands, just broken synth in the window.
Hold me close as the groove turns and the smile move.
Hold me close as the sparkle turns and the fever move.
In the dancefloor, my smile starts to float.
No more beat, just broken steps in the river.
Tonight we pulse, tomorrow we float, but the hook stays.
A electric beat keeps time with the strobe."
disco,disco.00049.wav,Boogie Shoes,KC and the Sunshine Band,"
A golden smile keeps time with the groove.
I float through the night and let the synth speak.
Tonight we ignite, tomorrow we float, but the hands stays.
I float through the sky and let the light speak.
Hold me close as the mirrorball turns and the steps break free.
I break free through the rain and let the hook speak.
No more steps, just wild synth in the sun.
Tonight we shine, tomorrow we break free, but the hands stays."
disco,disco.00050.wav,That's The Way (I Like It),KC and the Sunshine Band,"
I move through the rain and let the fever speak.
A soft beat keeps time with the neon heat.
In the groove, my synth starts to move.
A broken light keeps time with the dancefloor.
I break free through the street and let the smile speak.
Tonight we break free, tomorrow we spin, but the beat stays.
No more hands, just lonely smile in the street.
Hold me close as the mirrorball turns and the beat float."
disco,disco.00051.wav,That's The Way (I Like It),KC and the Sunshine Band,"
A broken steps keeps time with the sparkle.
Tonight we float, tomorrow we break free, but the smile stays.
I float through the sky and let the synth speak.
No more hook, just lonely smile in the window.
A quiet hands keeps time with the sparkle.
In the neon heat, my fever starts to float.
A restless light keeps time with the sparkle.
Hold me close as the dancefloor turns and the synth ignite."
disco,disco.00052.wav,In the Navy,Village People,"
I float through the street and let the hook speak.
Tonight we shine, tomorrow we spin, but the steps stays.
I float through the corner and let the smile speak.
A bright smile keeps time with the strobe.
In the dancefloor, my light starts to glitter.
No more synth, just restless beat in the corner.
A broken fever keeps time with the sparkle.
Hold me close as the groove turns and the hook break free."
disco,disco.00053.wav,Knock On Wood,Amii Stewart,"
Tonight we ignite, tomorrow we pulse, but the light stays.
I spin through the night and let the synth speak.
No more fever, just restless hands in the street.
No more hands, just broken light in the sky.
No more synth, just bright light in the corner.
I float through the sky and let the beat speak.
A broken fever keeps time with the strobe.
Tonight we glitter, tomorrow we float, but the light stays."
disco,disco.00054.wav,I Want Your Love,Chic,"
A heavy fever keeps time with the rhythm.
I move through the sky and let the fever speak.
Tonight we pulse, tomorrow we glitter, but the steps stays.
Tonight we ignite, tomorrow we move, but the smile stays.
In the neon heat, my hook starts to ignite.
A bright synth keeps time with the neon heat.
I glitter through the road and let the synth speak.
I pulse through the room and let the smile speak."
